payment_id,case_id,pay_month,amount,method,adjustment
P-112106,C-32051,2025-11,1205.36,Transfer,N
P-122054,C-33744,2025-12,672.79,Transfer,N
P-102255,C-30381,2025-12,1075.93,Transfer,Y
P-110364,C-31753,2025-10,1131.61,Transfer,N
P-120166,C-33424,2025-10,846.1,Transfer,N
P-100643,C-30109,2025-11,639.81,Card,N
P-104228,C-30716,2025-11,609.84,Card,N
P-109321,C-31578,2025-07,527.25,Transfer,N
P-104247,C-30719,2025-12,756.21,Transfer,N
P-103464,C-30585,2025-10,748.14,Card,N
P-116763,C-32843,2025-07,814.2,Card,N
P-112591,C-32134,2025-07,648.5,Card,N
P-114023,C-32379,2025-08,698.85,Transfer,N
P-102327,C-30393,2025-12,398.69,Transfer,N
P-101490,C-30252,2025-12,966.7,Transfer,N
P-112159,C-32060,2025-09,496.68,Transfer,N
P-111631,C-31970,2025-09,1236.39,Transfer,N
P-114061,C-32385,2025-10,657.65,Transfer,N
P-107926,C-31342,2025-07,746.31,Transfer,N
P-109090,C-31538,2025-07,820.91,Transfer,N
P-101983,C-30335,2025-11,548.02,Transfer,N
P-115156,C-32572,2025-07,766.01,Card,N
P-100649,C-30110,2025-11,816.09,Transfer,N
P-112503,C-32119,2025-08,881.23,Transfer,N
P-116966,C-32877,2025-11,1092.53,Card,N
P-117065,C-32894,2025-11,612.74,Transfer,N
P-121386,C-33631,2025-08,1293.62,Transfer,Y
P-122759,C-33863,2025-08,538.49,Transfer,N
P-112340,C-32090,2025-10,878.37,Transfer,N
P-122486,C-33816,2025-12,493.9,Transfer,N
P-124650,C-34182,2025-09,653.56,Card,N
P-106407,C-31086,2025-09,969.09,Transfer,N
P-117964,C-33048,2025-07,449.0,Transfer,Y
P-120000,C-33397,2025-07,789.41,Transfer,Y
P-121067,C-33577,2025-10,977.12,Transfer,N
P-123408,C-33972,2025-07,657.13,Card,N
P-112778,C-32166,2025-11,935.07,Transfer,N
P-109928,C-31680,2025-08,674.29,Transfer,N
P-114751,C-32503,2025-08,979.72,Transfer,N
P-113994,C-32374,2025-09,553.18,Transfer,N
P-110234,C-31731,2025-11,903.9,Transfer,N
P-122173,C-33764,2025-11,1138.99,Transfer,N
P-110622,C-31797,2025-11,1423.1,Card,N
P-111729,C-31987,2025-09,1248.75,Transfer,N
P-107661,C-31297,2025-11,771.96,Card,N
P-115906,C-32697,2025-11,620.89,Transfer,N
P-115136,C-32568,2025-07,545.48,Transfer,N
P-121313,C-33619,2025-09,574.23,Transfer,N
P-119504,C-33314,2025-08,1021.55,Card,N
P-100598,C-30102,2025-08,907.83,Transfer,N
P-112684,C-32150,2025-08,518.17,Transfer,N
P-118442,C-33129,2025-11,881.38,Transfer,N
P-115932,C-32702,2025-07,1183.38,Transfer,N
P-110799,C-31827,2025-10,1106.82,Card,N
P-124588,C-34172,2025-07,538.08,Transfer,N
P-117358,C-32944,2025-09,554.19,Transfer,N
P-115762,C-32673,2025-11,996.26,Transfer,Y
P-117103,C-32901,2025-07,469.94,Transfer,N
P-108664,C-31467,2025-07,389.46,Transfer,Y
P-115219,C-32582,2025-10,951.16,Transfer,Y
P-115698,C-32663,2025-07,662.05,Transfer,N
P-122059,C-33745,2025-11,1265.43,Transfer,N
P-122140,C-33759,2025-08,390.09,Transfer,N
P-102537,C-30430,2025-11,331.38,Transfer,N
P-104831,C-30819,2025-10,962.55,Transfer,N
P-104330,C-30733,2025-10,1085.07,Transfer,N
P-121906,C-33720,2025-08,659.81,Transfer,N
P-111090,C-31876,2025-11,748.79,Transfer,N
P-104186,C-30708,2025-10,715.2,Transfer,Y
P-113341,C-32263,2025-09,811.12,Card,N
P-107576,C-31283,2025-10,1143.63,Card,N
P-107625,C-31291,2025-11,443.5,Transfer,Y
P-113815,C-32343,2025-11,709.23,Transfer,N
P-115369,C-32607,2025-10,644.41,Transfer,N
P-115984,C-32710,2025-11,747.63,Transfer,N
P-123710,C-34023,2025-09,1226.25,Transfer,N
P-113980,C-32372,2025-07,383.32,Card,N
P-114371,C-32438,2025-07,755.53,Transfer,Y
P-106184,C-31048,2025-10,748.51,Transfer,N
P-111942,C-32023,2025-12,580.02,Transfer,N
P-100355,C-30060,2025-09,704.58,Transfer,N
P-116960,C-32876,2025-11,678.87,Transfer,Y
P-121261,C-33610,2025-09,819.33,Transfer,N
P-112510,C-32120,2025-09,1051.34,Transfer,N
P-118933,C-33216,2025-07,883.43,Transfer,N
P-122120,C-33755,2025-12,588.49,Transfer,Y
P-113407,C-32274,2025-09,556.99,Transfer,N
P-111048,C-31869,2025-10,492.87,Transfer,N
P-120461,C-33473,2025-11,660.75,Card,N
P-119323,C-33282,2025-08,562.6,Transfer,N
P-103584,C-30606,2025-08,589.1,Transfer,N
P-119500,C-33313,2025-10,607.36,Transfer,N
P-115047,C-32553,2025-09,777.93,Transfer,N
P-117572,C-32981,2025-09,601.18,Transfer,N
P-118917,C-33213,2025-09,750.52,Transfer,N
P-102455,C-30415,2025-08,1261.24,Transfer,N
P-102602,C-30441,2025-12,1249.08,Transfer,N
P-114741,C-32501,2025-10,586.37,Transfer,N
P-113228,C-32244,2025-10,692.62,Transfer,Y
P-117578,C-32982,2025-09,684.94,Transfer,N
P-123721,C-34025,2025-08,709.53,Transfer,N
P-101732,C-30293,2025-11,619.25,Transfer,N
P-113524,C-32293,2025-12,777.09,Transfer,Y
P-105803,C-30984,2025-12,737.14,Transfer,N
P-116547,C-32805,2025-11,1224.93,Transfer,N
P-109760,C-31652,2025-08,703.81,Transfer,N
P-113635,C-32313,2025-08,1076.72,Transfer,N
P-104350,C-30736,2025-12,749.34,Transfer,Y
P-121671,C-33680,2025-09,470.38,Card,N
P-113757,C-32333,2025-11,707.16,Transfer,N
P-111751,C-31991,2025-07,645.54,Transfer,N
P-118653,C-33167,2025-10,483.92,Transfer,N
P-107993,C-31353,2025-10,1037.36,Transfer,N
P-113790,C-32339,2025-10,312.54,Transfer,N
P-122269,C-33780,2025-11,616.47,Transfer,N
P-102535,C-30430,2025-09,422.29,Transfer,N
P-112371,C-32095,2025-12,1030.72,Transfer,N
P-121486,C-33648,2025-07,496.99,Transfer,Y
P-120675,C-33510,2025-11,945.19,Transfer,N
P-107418,C-31257,2025-08,1228.67,Card,N
P-102688,C-30456,2025-08,995.03,Card,N
P-110676,C-31806,2025-11,866.1,Transfer,N
P-123577,C-34000,2025-10,728.26,Transfer,N
P-107337,C-31243,2025-11,697.41,Card,N
P-120580,C-33494,2025-07,1109.81,Transfer,N
P-113704,C-32324,2025-11,1303.84,Card,N
P-110525,C-31780,2025-12,1468.57,Transfer,N
P-113960,C-32368,2025-11,1122.79,Transfer,N
P-122422,C-33806,2025-08,1051.72,Card,N
P-106942,C-31176,2025-10,749.57,Transfer,N
P-107448,C-31262,2025-08,677.56,Transfer,N
P-116194,C-32745,2025-11,704.87,Card,N
P-111453,C-31939,2025-08,581.03,Transfer,N
P-123637,C-34011,2025-08,814.81,Transfer,N
P-106132,C-31039,2025-12,626.92,Transfer,Y
P-102048,C-30347,2025-09,685.38,Transfer,N
P-122839,C-33876,2025-10,491.38,Transfer,N
P-117348,C-32942,2025-11,760.13,Card,N
P-112273,C-32079,2025-09,727.03,Transfer,Y
P-108876,C-31502,2025-08,768.9,Transfer,N
P-105659,C-30958,2025-11,425.54,Transfer,N
P-107387,C-31252,2025-07,798.13,Transfer,Y
P-108036,C-31360,2025-11,543.9,Transfer,N
P-117375,C-32947,2025-08,997.53,Transfer,N
P-115732,C-32668,2025-11,298.95,Card,Y
P-123039,C-33909,2025-12,430.62,Transfer,N
P-117482,C-32966,2025-09,997.35,Card,N
P-121183,C-33597,2025-09,1189.77,Transfer,Y
P-111256,C-31904,2025-12,876.16,Transfer,N
P-114169,C-32404,2025-09,1042.24,Transfer,N
P-101429,C-30241,2025-12,716.06,Card,Y
P-108853,C-31498,2025-09,936.3,Transfer,Y
P-112973,C-32201,2025-07,771.13,Transfer,Y
P-102696,C-30457,2025-10,643.37,Card,N
P-112183,C-32064,2025-09,1482.84,Transfer,N
P-102952,C-30500,2025-08,582.48,Card,N
P-120397,C-33463,2025-07,724.78,Transfer,N
P-105344,C-30905,2025-12,888.88,Transfer,N
P-118168,C-33082,2025-07,645.55,Transfer,Y
P-102951,C-30500,2025-07,629.79,Card,N
P-123042,C-33910,2025-09,1154.49,Card,Y
P-106834,C-31158,2025-10,1087.97,Transfer,N
P-120217,C-33433,2025-08,279.54,Transfer,N
P-101331,C-30225,2025-09,728.67,Transfer,N
P-108696,C-31472,2025-09,767.83,Card,N
P-109015,C-31525,2025-09,1066.88,Transfer,N
P-102558,C-30434,2025-08,675.67,Card,N
P-121329,C-33622,2025-07,333.64,Transfer,N
P-101513,C-30256,2025-11,497.22,Transfer,N
P-115231,C-32584,2025-10,813.41,Transfer,N
P-113856,C-32350,2025-10,1208.73,Transfer,Y
P-111061,C-31871,2025-12,1302.72,Card,N
P-110570,C-31789,2025-08,1266.14,Transfer,N
P-117412,C-32954,2025-11,423.21,Transfer,N
P-118067,C-33065,2025-08,848.25,Card,N
P-113902,C-32359,2025-07,821.65,Transfer,N
P-104000,C-30676,2025-12,650.78,Card,N
P-100187,C-30032,2025-07,458.73,Transfer,N
P-104711,C-30798,2025-11,689.9,Card,N
P-117118,C-32903,2025-10,743.29,Transfer,N
P-110448,C-31767,2025-10,592.12,Transfer,N
P-113490,C-32288,2025-08,375.56,Transfer,N
P-111086,C-31876,2025-07,723.58,Transfer,N
P-108705,C-31473,2025-12,588.05,Transfer,N
P-118957,C-33220,2025-07,916.18,Transfer,N
P-106347,C-31076,2025-09,1129.95,Transfer,N
P-103497,C-30591,2025-07,1392.11,Card,N
P-116878,C-32862,2025-11,574.35,Transfer,Y
P-111181,C-31891,2025-12,459.69,Transfer,Y
P-102877,C-30487,2025-11,621.37,Transfer,Y
P-103829,C-30648,2025-09,400.98,Card,Y
P-111087,C-31876,2025-08,728.78,Card,N
P-110819,C-31830,2025-12,933.71,Card,N
P-124269,C-34118,2025-09,2352.08,Card,N
P-101399,C-30236,2025-11,792.56,Card,N
P-109322,C-31578,2025-08,543.78,Transfer,N
P-120980,C-33562,2025-08,625.2,Card,N
P-120184,C-33427,2025-10,720.44,Transfer,N
P-116840,C-32856,2025-09,681.52,Transfer,N
P-105661,C-30959,2025-07,914.4,Card,N
P-110297,C-31742,2025-08,852.28,Card,N
P-118423,C-33126,2025-10,506.35,Card,N
P-122114,C-33754,2025-12,778.18,Transfer,N
P-110902,C-31844,2025-10,1080.9,Transfer,N
P-122587,C-33834,2025-10,572.6,Card,N
P-106325,C-31072,2025-11,1004.26,Transfer,N
P-124424,C-34144,2025-08,1012.35,Transfer,Y
P-106720,C-31139,2025-10,674.34,Transfer,N
P-102651,C-30450,2025-07,865.55,Transfer,N
P-112330,C-32088,2025-12,916.7,Transfer,N
P-119702,C-33347,2025-08,712.78,Transfer,N
P-105286,C-30896,2025-08,635.49,Card,N
P-109117,C-31542,2025-10,577.96,Transfer,N
P-103914,C-30662,2025-11,846.64,Transfer,N
P-118672,C-33171,2025-09,798.43,Transfer,N
P-123762,C-34032,2025-07,672.3,Card,N
P-115643,C-32653,2025-12,748.34,Transfer,N
P-110031,C-31697,2025-09,964.93,Transfer,N
P-106274,C-31064,2025-08,650.18,Card,N
P-119433,C-33302,2025-09,694.92,Card,Y
P-117532,C-32974,2025-11,725.99,Transfer,N
P-114127,C-32396,2025-10,1332.47,Transfer,N
P-105650,C-30957,2025-08,858.24,Transfer,N
P-117775,C-33015,2025-10,970.4,Card,N
P-109305,C-31575,2025-09,1067.29,Transfer,N
P-101646,C-30279,2025-09,918.78,Transfer,Y
P-103809,C-30645,2025-07,870.77,Transfer,N
P-107489,C-31269,2025-07,954.07,Card,Y
P-106710,C-31137,2025-12,616.53,Transfer,N
P-100036,C-30006,2025-07,1027.62,Transfer,Y
P-112960,C-32198,2025-07,413.85,Transfer,N
P-110458,C-31769,2025-08,929.82,Card,Y
P-124616,C-34176,2025-11,1249.04,Card,Y
P-123522,C-33991,2025-09,648.34,Card,N
P-120583,C-33494,2025-10,1105.6,Transfer,N
P-117726,C-33007,2025-09,727.32,Transfer,N
P-111265,C-31906,2025-09,936.92,Transfer,N
P-110576,C-31790,2025-08,1404.61,Transfer,N
P-100817,C-30138,2025-11,567.3,Transfer,N
P-123579,C-34000,2025-12,747.98,Transfer,N
P-120856,C-33541,2025-10,937.89,Transfer,N
P-111894,C-32015,2025-09,855.19,Transfer,N
P-105365,C-30909,2025-09,521.11,Card,N
P-122873,C-33882,2025-08,1123.68,Transfer,Y
P-118301,C-33105,2025-12,503.01,Card,N
P-116314,C-32765,2025-11,828.73,Transfer,Y
P-119562,C-33323,2025-12,873.38,Card,N
P-121475,C-33646,2025-08,804.91,Transfer,N
P-118965,C-33221,2025-09,893.58,Transfer,N
P-107368,C-31248,2025-12,800.74,Transfer,N
P-117462,C-32963,2025-07,753.69,Transfer,N
P-114462,C-32453,2025-12,416.79,Transfer,N
P-123174,C-33933,2025-08,792.91,Card,N
P-120083,C-33410,2025-11,474.63,Transfer,N
P-116515,C-32800,2025-09,1007.05,Transfer,N
P-117681,C-32999,2025-12,895.47,Transfer,N
P-100124,C-30021,2025-10,541.25,Transfer,N
P-100846,C-30143,2025-10,1158.1,Card,N
P-104870,C-30826,2025-07,625.89,Transfer,N
P-115399,C-32612,2025-10,808.4,Transfer,N
P-115934,C-32702,2025-09,1145.85,Transfer,N
P-102239,C-30379,2025-08,472.72,Transfer,N
P-115728,C-32668,2025-07,382.61,Transfer,N
P-117293,C-32933,2025-10,677.63,Transfer,N
P-112516,C-32121,2025-12,757.73,Transfer,N
P-116037,C-32719,2025-10,358.11,Transfer,N
P-113430,C-32278,2025-08,860.91,Transfer,Y
P-107427,C-31258,2025-11,1027.18,Transfer,N
P-123388,C-33968,2025-11,697.42,Transfer,N
P-108206,C-31389,2025-08,699.89,Transfer,N
P-116874,C-32862,2025-07,606.04,Transfer,N
P-101666,C-30282,2025-11,634.32,Transfer,Y
P-119904,C-33381,2025-07,831.04,Transfer,Y
P-111933,C-32022,2025-09,964.92,Card,Y
P-107484,C-31268,2025-08,848.83,Transfer,N
P-103201,C-30541,2025-11,957.83,Transfer,N
P-102381,C-30402,2025-12,646.16,Transfer,Y
P-121682,C-33682,2025-08,404.77,Transfer,N
P-108675,C-31468,2025-12,443.02,Transfer,N
P-109728,C-31646,2025-12,1368.9,Card,N
P-121414,C-33635,2025-12,888.71,Transfer,N
P-113414,C-32275,2025-10,696.89,Card,N
P-115380,C-32609,2025-09,1164.46,Transfer,Y
P-121359,C-33627,2025-07,947.43,Transfer,N
P-102929,C-30496,2025-09,438.64,Transfer,N
P-108301,C-31405,2025-09,604.02,Transfer,N
P-112522,C-32122,2025-12,847.8,Transfer,N
P-109538,C-31615,2025-07,901.02,Card,N
P-124398,C-34139,2025-12,649.71,Transfer,N
P-118919,C-33213,2025-11,975.28,Transfer,N
P-107481,C-31267,2025-11,708.11,Transfer,N
P-115769,C-32674,2025-12,691.07,Transfer,N
P-100349,C-30059,2025-09,508.28,Transfer,Y
P-116649,C-32823,2025-08,1184.75,Transfer,N
P-114665,C-32488,2025-08,746.92,Transfer,N
P-108204,C-31388,2025-12,492.26,Card,N
P-122371,C-33797,2025-11,1255.89,Transfer,N
P-117800,C-33020,2025-10,1088.55,Transfer,Y
P-111329,C-31917,2025-11,577.6,Transfer,N
P-116233,C-32752,2025-08,689.91,Transfer,N
P-104413,C-30748,2025-07,619.25,Transfer,N
P-100499,C-30085,2025-08,506.65,Transfer,N
P-109862,C-31669,2025-08,643.9,Transfer,N
P-113631,C-32312,2025-10,680.05,Transfer,N
P-108388,C-31419,2025-12,794.99,Transfer,N
P-104952,C-30839,2025-09,1138.02,Card,N
P-124051,C-34081,2025-10,887.19,Transfer,N
P-115412,C-32614,2025-11,888.51,Transfer,N
P-106717,C-31139,2025-07,701.11,Transfer,N
P-121753,C-33694,2025-07,562.01,Transfer,Y
P-109115,C-31542,2025-08,601.85,Transfer,N
P-122161,C-33762,2025-11,881.68,Transfer,Y
P-121942,C-33726,2025-08,642.19,Transfer,N
P-102630,C-30446,2025-10,658.45,Transfer,N
P-102216,C-30375,2025-09,969.65,Transfer,N
P-123524,C-33991,2025-11,526.3,Transfer,N
P-112161,C-32060,2025-11,485.76,Card,N
P-112361,C-32094,2025-08,486.3,Transfer,N
P-112850,C-32179,2025-07,1787.27,Transfer,N
P-111053,C-31870,2025-10,1197.43,Transfer,N
P-108980,C-31519,2025-10,1072.25,Card,N
P-118178,C-33083,2025-11,700.29,Transfer,N
P-115998,C-32713,2025-07,823.12,Card,N
P-108373,C-31417,2025-09,1149.23,Transfer,N
P-122846,C-33877,2025-11,1125.62,Transfer,N
P-118264,C-33098,2025-12,677.81,Transfer,N
P-101423,C-30240,2025-12,536.66,Card,N
P-103603,C-30609,2025-09,884.38,Transfer,Y
P-100991,C-30168,2025-07,616.76,Transfer,N
P-108262,C-31398,2025-10,726.79,Card,N
P-109952,C-31684,2025-08,961.54,Transfer,N
P-111845,C-32007,2025-08,1037.79,Transfer,N
P-113210,C-32241,2025-10,1051.34,Card,N
P-115890,C-32695,2025-07,868.0,Card,N
P-106648,C-31127,2025-10,653.76,Transfer,N
P-105355,C-30907,2025-11,567.54,Transfer,N
P-117218,C-32920,2025-08,690.8,Card,N
P-111205,C-31896,2025-09,799.14,Transfer,N
P-110894,C-31843,2025-08,1365.42,Transfer,N
P-112321,C-32087,2025-09,497.36,Transfer,N
P-105509,C-30933,2025-09,620.28,Transfer,N
P-117120,C-32903,2025-12,542.86,Transfer,N
P-119668,C-33341,2025-10,986.17,Transfer,N
P-103026,C-30512,2025-10,822.19,Transfer,N
P-111932,C-32022,2025-08,901.59,Card,Y
P-102217,C-30375,2025-10,967.09,Card,N
P-101765,C-30299,2025-08,673.45,Transfer,N
P-106455,C-31094,2025-09,537.09,Card,N
P-111519,C-31950,2025-09,1223.62,Transfer,Y
P-121419,C-33636,2025-11,709.02,Transfer,N
P-102548,C-30432,2025-10,475.56,Transfer,N
P-108569,C-31450,2025-11,575.91,Transfer,N
P-103210,C-30543,2025-08,1388.03,Transfer,N
P-122119,C-33755,2025-11,581.65,Card,N
P-111995,C-32033,2025-09,564.12,Card,N
P-103377,C-30571,2025-07,1193.92,Transfer,N
P-101212,C-30205,2025-10,543.3,Card,N
P-123903,C-34055,2025-10,555.46,Card,N
P-107147,C-31210,2025-11,1418.72,Card,N
P-100276,C-30046,2025-12,771.2,Transfer,Y
P-122030,C-33740,2025-12,1360.33,Transfer,N
P-124718,C-34193,2025-11,912.57,Transfer,N
P-103643,C-30616,2025-07,773.28,Transfer,N
P-101330,C-30225,2025-08,756.16,Transfer,N
P-105596,C-30947,2025-12,566.14,Card,N
P-116868,C-32861,2025-07,763.4,Card,N
P-100383,C-30065,2025-11,901.03,Transfer,N
P-101189,C-30201,2025-11,699.82,Transfer,Y
P-107743,C-31311,2025-09,1019.2,Transfer,N
P-108376,C-31417,2025-12,1131.12,Card,N
P-109668,C-31636,2025-12,532.44,Card,Y
P-118188,C-33085,2025-09,1129.03,Transfer,N
P-117298,C-32934,2025-09,929.34,Card,N
P-106034,C-31023,2025-10,513.01,Transfer,N
P-102132,C-30361,2025-09,619.24,Transfer,N
P-117432,C-32958,2025-07,921.04,Transfer,N
P-101753,C-30297,2025-08,988.25,Transfer,N
P-108981,C-31519,2025-11,1085.65,Card,N
P-105865,C-30995,2025-09,485.58,Transfer,Y
P-108148,C-31379,2025-10,998.07,Card,Y
P-115582,C-32643,2025-11,293.23,Transfer,N
P-107670,C-31299,2025-08,1137.0,Card,N
P-110706,C-31811,2025-11,1387.98,Transfer,Y
P-121483,C-33647,2025-10,1223.34,Card,N
P-116600,C-32815,2025-08,923.07,Transfer,N
P-104410,C-30747,2025-10,713.22,Card,N
P-103527,C-30596,2025-07,661.13,Transfer,Y
P-107727,C-31308,2025-11,668.39,Card,N
P-116805,C-32850,2025-07,1098.31,Transfer,N
P-105369,C-30910,2025-07,966.58,Card,N
P-100067,C-30011,2025-08,1130.94,Transfer,N
P-113494,C-32288,2025-12,474.19,Transfer,N
P-118707,C-33177,2025-08,985.85,Transfer,Y
P-107860,C-31331,2025-07,786.56,Card,N
P-113641,C-32314,2025-08,729.36,Transfer,N
P-106931,C-31174,2025-11,522.85,Transfer,N
P-120477,C-33476,2025-09,679.67,Card,N
P-112140,C-32057,2025-09,1310.67,Transfer,N
P-116891,C-32864,2025-12,955.07,Transfer,Y
P-123783,C-34035,2025-10,991.12,Transfer,N
P-119357,C-33288,2025-11,563.76,Transfer,N
P-105352,C-30907,2025-08,740.48,Transfer,N
P-120415,C-33466,2025-07,684.08,Transfer,N
P-124207,C-34107,2025-10,975.44,Card,N
P-117984,C-33051,2025-09,582.66,Transfer,Y
P-111569,C-31960,2025-07,1524.75,Transfer,N
P-106444,C-31092,2025-10,573.98,Card,N
P-122578,C-33833,2025-07,742.29,Transfer,N
P-111998,C-32033,2025-12,618.96,Transfer,N
P-118349,C-33113,2025-12,582.78,Card,N
P-113868,C-32352,2025-10,893.99,Transfer,N
P-100925,C-30156,2025-11,478.51,Transfer,N
P-100029,C-30004,2025-12,509.05,Transfer,Y
P-114575,C-32473,2025-08,834.58,Transfer,N
P-107903,C-31338,2025-08,503.92,Transfer,N
P-122096,C-33751,2025-12,625.94,Transfer,N
P-113058,C-32215,2025-09,1051.08,Transfer,N
P-120530,C-33485,2025-08,482.98,Transfer,N
P-106177,C-31047,2025-09,917.79,Card,N
P-110779,C-31824,2025-08,681.35,Card,N
P-118645,C-33166,2025-08,768.95,Transfer,N
P-117710,C-33004,2025-11,1066.38,Transfer,N
P-122889,C-33884,2025-12,1548.65,Transfer,N
P-107048,C-31194,2025-08,677.42,Transfer,Y
P-102337,C-30395,2025-10,494.92,Card,N
P-104265,C-30722,2025-11,816.77,Transfer,N
P-119972,C-33392,2025-09,710.22,Card,N
P-112466,C-32113,2025-07,959.54,Transfer,N
P-106088,C-31032,2025-10,794.82,Card,N
P-113072,C-32217,2025-11,636.24,Transfer,N
P-100380,C-30065,2025-08,991.64,Transfer,N
P-120160,C-33423,2025-10,930.35,Transfer,N
P-122076,C-33748,2025-10,559.55,Card,N
P-124445,C-34147,2025-11,844.02,Card,N
P-103280,C-30554,2025-12,874.8,Card,N
P-103663,C-30619,2025-09,550.56,Transfer,N
P-100704,C-30119,2025-12,587.69,Transfer,N
P-116049,C-32721,2025-11,1089.32,Transfer,N
P-124108,C-34091,2025-07,456.77,Card,N
P-115252,C-32588,2025-07,460.46,Transfer,N
P-113505,C-32290,2025-11,1033.76,Transfer,N
P-102365,C-30400,2025-08,540.52,Card,N
P-108893,C-31505,2025-07,567.27,Card,Y
P-112614,C-32137,2025-12,485.8,Transfer,Y
P-115714,C-32665,2025-11,625.87,Transfer,N
P-107532,C-31276,2025-08,807.7,Transfer,N
P-106629,C-31124,2025-09,1368.31,Transfer,N
P-115188,C-32577,2025-09,439.1,Transfer,Y
P-107027,C-31190,2025-11,592.2,Transfer,N
P-100337,C-30057,2025-09,779.28,Card,N
P-104643,C-30786,2025-11,825.81,Transfer,Y
P-120800,C-33531,2025-11,876.74,Transfer,N
P-113633,C-32312,2025-12,644.07,Transfer,Y
P-116056,C-32722,2025-12,539.78,Transfer,N
P-103736,C-30632,2025-09,1403.68,Transfer,N
P-122683,C-33850,2025-10,727.88,Transfer,Y
P-111178,C-31891,2025-09,435.3,Transfer,N
P-102322,C-30393,2025-07,381.42,Transfer,N
P-117211,C-32919,2025-07,872.61,Transfer,N
P-120262,C-33440,2025-11,1164.51,Transfer,N
P-100854,C-30144,2025-12,509.15,Card,N
P-114989,C-32543,2025-08,431.05,Transfer,N
P-103965,C-30671,2025-07,928.48,Transfer,N
P-106764,C-31146,2025-12,476.34,Transfer,N
P-124468,C-34151,2025-10,742.18,Transfer,N
P-114067,C-32386,2025-10,434.58,Transfer,N
P-107883,C-31334,2025-12,1251.28,Transfer,Y
P-116570,C-32809,2025-10,995.08,Card,N
P-104068,C-30688,2025-12,1041.37,Card,N
P-121626,C-33672,2025-07,604.43,Card,N
P-116035,C-32719,2025-08,412.07,Transfer,N
P-121681,C-33682,2025-07,404.77,Transfer,N
P-113036,C-32211,2025-11,613.54,Transfer,N
P-100099,C-30017,2025-09,1057.0,Transfer,Y
P-100760,C-30129,2025-08,622.27,Transfer,N
P-119272,C-33273,2025-11,359.31,Transfer,N
P-111145,C-31885,2025-12,1476.41,Transfer,N
P-118174,C-33083,2025-07,743.24,Card,N
P-103924,C-30664,2025-08,1278.22,Card,N
P-109326,C-31578,2025-12,527.98,Transfer,N
P-118541,C-33146,2025-12,594.64,Card,N
P-106765,C-31147,2025-07,567.11,Transfer,N
P-102336,C-30395,2025-09,540.1,Transfer,N
P-100612,C-30104,2025-10,617.94,Transfer,Y
P-112060,C-32044,2025-07,815.16,Transfer,N
P-117049,C-32892,2025-07,902.79,Transfer,N
P-104182,C-30707,2025-12,918.76,Transfer,Y
P-100398,C-30068,2025-09,970.14,Transfer,Y
P-110477,C-31772,2025-09,493.02,Transfer,N
P-109573,C-31621,2025-08,707.22,Transfer,N
P-122406,C-33803,2025-10,991.61,Transfer,N
P-120591,C-33495,2025-12,1433.97,Transfer,N
P-123109,C-33921,2025-12,589.26,Transfer,N
P-107641,C-31294,2025-09,636.79,Transfer,N
P-124709,C-34192,2025-08,707.83,Transfer,N
P-115270,C-32591,2025-07,393.44,Transfer,N
P-115320,C-32599,2025-09,370.69,Card,N
P-121182,C-33597,2025-08,1189.77,Card,N
P-118251,C-33096,2025-11,1008.73,Card,N
P-115460,C-32623,2025-07,1358.84,Card,N
P-121579,C-33664,2025-08,737.22,Transfer,N
P-117612,C-32988,2025-07,667.95,Transfer,Y
P-101297,C-30219,2025-11,1227.68,Transfer,N
P-100755,C-30128,2025-09,1106.76,Transfer,N
P-114880,C-32524,2025-11,958.62,Card,N
P-100074,C-30012,2025-09,568.32,Transfer,Y
P-117799,C-33020,2025-09,1049.26,Transfer,N
P-124265,C-34117,2025-11,1170.73,Transfer,N
P-122400,C-33802,2025-10,664.93,Transfer,N
P-117935,C-33043,2025-08,895.6,Transfer,N
P-100568,C-30096,2025-09,395.71,Transfer,N
P-101488,C-30252,2025-10,940.66,Transfer,N
P-109283,C-31571,2025-11,390.62,Transfer,N
P-121502,C-33651,2025-09,687.39,Transfer,N
P-124753,C-34199,2025-10,1062.43,Transfer,N
P-105514,C-30934,2025-08,878.1,Transfer,N
P-115930,C-32701,2025-11,1005.08,Transfer,N
P-118763,C-33186,2025-10,1262.94,Transfer,N
P-123857,C-34047,2025-12,1148.31,Transfer,Y
P-115058,C-32555,2025-08,820.98,Transfer,N
P-119148,C-33252,2025-09,653.67,Card,N
P-104608,C-30780,2025-12,1018.11,Transfer,N
P-108728,C-31477,2025-10,899.3,Transfer,N
P-117450,C-32961,2025-07,676.57,Transfer,N
P-119662,C-33340,2025-10,653.93,Transfer,N
P-111598,C-31964,2025-12,726.23,Transfer,N
P-106134,C-31040,2025-08,908.68,Transfer,N
P-106439,C-31091,2025-11,424.74,Card,Y
P-111503,C-31947,2025-11,491.57,Transfer,N
P-108923,C-31510,2025-07,1122.81,Card,N
