case_id,district,household_size,age_band,language_preference,tenure,opened_date,status,closure_month,monthly_award,payment_adjustments,contact_attempts,months_since_review,payment_count,total_paid,average_payment,maximum_payment,minimum_payment,payment_std,adjustment_payment_count,needs_figure,average_payment_to_award_ratio,maximum_payment_to_award_ratio,payment_variability,adjustment_rate,award_to_needs_ratio,unusual_payment_count,first_month_payment,last_month_payment,first_to_last_change,first_to_last_change_pct,high_payment_months,months_above_award,largest_monthly_increase,largest_monthly_decrease,risk_score,average_ratio_score,maximum_ratio_score,high_month_score,above_award_score,variability_score,administrative_activity_flag,administrative_context,final_risk_score,investigator_context,rank
C-33661,Northgate,3,60-74,English,Resident with family,2023-09-09,Active,0,1038.65,0,3,20,6,6340.4400000000005,1056.74,1076.15,1009.36,23.94161481604779,0,2000,1.0174168391662253,1.0361045588022915,0.02265610728849839,0.0,0.519325,0,1009.36,1066.96,57.60000000000002,0.057065863517476445,0,5,56.82000000000005,-18.110000000000127,14.06,0.29,0.36,0.0,12.5,0.91,0,,14.06,No strong administrative-activity warning detected.,513
C-32696,Weybridge,5,45-59,Spanish,Private tenancy,2023-06-18,Active,0,1423.27,0,5,11,6,7868.21,1311.3683333333333,1504.39,1080.71,196.021883514741,0,2660,0.9213770636164139,1.0569955103388675,0.14947889050857133,0.0,0.5350639097744361,0,1080.71,1504.39,423.68000000000006,0.39203856723820457,0,3,363.71000000000004,-388.58000000000015,14.05,0.0,0.57,0.0,7.5,5.98,0,,14.05,No strong administrative-activity warning detected.,514
C-32197,Northgate,4,30-44,English,Resident with family,2021-07-23,Active,0,927.31,1,4,0,6,5641.91,940.3183333333333,960.79,899.58,22.440623357354973,2,2330,1.0140280308994116,1.0361044310963972,0.02386492165669602,0.3333333333333333,0.3979871244635193,0,949.33,944.49,-4.840000000000032,-0.00509833250819002,0,5,61.20999999999992,-56.83999999999992,14.05,0.23,0.36,0.0,12.5,0.95,0,,14.05,No strong administrative-activity warning detected.,515
C-31472,Weybridge,1,18-29,English,Social tenancy,2023-11-28,Active,0,766.32,0,3,16,6,4691.75,781.9583333333334,798.82,762.61,15.277156039874267,0,1240,1.0204070536242476,1.042410481261092,0.019537046142536495,0.0,0.618,0,798.82,788.65,-10.170000000000073,-0.012731278635988172,0,5,34.66999999999996,-22.260000000000105,14.05,0.34,0.42,0.0,12.5,0.78,0,,14.05,No strong administrative-activity warning detected.,516
C-34107,Ash Hill,2,30-44,English,Social tenancy,2025-07-12,Active,0,960.44,1,3,5,6,5866.4400000000005,977.7400000000001,1006.93,950.97,18.831146539709138,1,1670,1.0180125775686144,1.0484048977551954,0.019259871274274486,0.16666666666666666,0.5751137724550899,0,974.71,969.56,-5.150000000000091,-0.005283622821146896,0,5,55.95999999999992,-31.489999999999895,14.05,0.3,0.48,0.0,12.5,0.77,0,,14.05,No strong administrative-activity warning detected.,517
C-31656,Northgate,2,60-74,Other,Resident with family,2023-11-17,Active,0,784.84,1,5,0,6,4746.72,791.12,808.4,750.35,22.177986382897764,3,1670,1.0080016309056623,1.0300188573467204,0.02803365656651047,0.5,0.46996407185628747,0,787.68,806.28,18.600000000000023,0.023613650213284612,0,5,55.92999999999995,-36.97000000000003,14.05,0.13,0.3,0.0,12.5,1.12,0,,14.05,No strong administrative-activity warning detected.,518
C-33841,Ash Hill,4,45-59,English,Owner-occupier,2024-06-06,Suspended,0,1310.53,0,0,7,6,7241.25,1206.875,1360.81,891.04,186.0276406075183,0,2330,0.9209060456456548,1.038366157203574,0.15413994043088,0.0,0.5624592274678112,0,1241.48,1353.29,111.80999999999995,0.09006186164899954,0,3,469.77,-190.59000000000015,14.05,0.0,0.38,0.0,7.5,6.17,0,,14.05,No strong administrative-activity warning detected.,519
C-30426,Northgate,1,60-74,English,No fixed abode,2024-11-17,Active,0,411.54,0,1,1,6,2474.92,412.4866666666667,423.27,387.8,12.581144092119247,0,1240,1.0023003029272164,1.0285026971861786,0.0305007291357763,0.0,0.3318870967741936,0,414.7,423.27,8.569999999999993,0.02066554135519651,0,5,30.860000000000014,-25.50999999999999,14.04,0.04,0.29,0.0,12.5,1.22,0,,14.04,No strong administrative-activity warning detected.,520
C-30367,Weybridge,4,30-44,English,Resident with family,2023-02-12,Active,0,1169.5,0,1,13,6,7102.620000000001,1183.7700000000002,1224.68,1145.92,25.727299119806556,0,2330,1.0122017956391622,1.0471825566481403,0.021733359622060494,0.0,0.501931330472103,0,1176.22,1190.4,14.180000000000064,0.012055567835949112,0,5,78.75999999999999,-34.91000000000008,14.04,0.2,0.47,0.0,12.5,0.87,0,,14.04,No strong administrative-activity warning detected.,521
C-34183,Calder Central,5,60-74,English,Private tenancy,2021-06-02,Active,0,911.28,1,3,3,6,5203.15,867.1916666666666,957.67,607.43,130.4551495981154,0,2660,0.9516193339771164,1.0509064173470284,0.15043404429791424,0.0,0.34258646616541355,0,881.96,607.43,-274.5300000000001,-0.3112726200734728,0,3,75.70999999999992,-338.0100000000001,14.03,0.0,0.51,0.0,7.5,6.02,0,,14.03,No strong administrative-activity warning detected.,522
C-33438,Calder Central,1,30-44,English,Resident with family,2023-10-21,Active,0,378.54,2,1,13,6,2256.63,376.105,399.0,314.21,32.78282278877156,2,1240,0.9935673905003434,1.054049770169599,0.08716401746525985,0.3333333333333333,0.30527419354838714,0,399.0,364.15,-34.85000000000002,-0.08734335839599003,0,4,49.94,-78.79000000000002,14.03,0.0,0.54,0.0,10.0,3.49,0,,14.03,No strong administrative-activity warning detected.,523
C-33405,Weybridge,4,30-44,English,Social tenancy,2024-12-17,Active,0,1273.61,1,0,5,6,7146.51,1191.085,1347.32,901.67,177.3047514027755,2,2330,0.9352038693163528,1.0578748596509135,0.14885986424375716,0.3333333333333333,0.5466137339055793,0,1230.8,1304.8,74.0,0.060123496912577186,0,3,297.31999999999994,-410.2500000000001,14.03,0.0,0.58,0.0,7.5,5.95,0,,14.03,No strong administrative-activity warning detected.,524
C-32774,Northgate,4,75+,English,Social tenancy,2024-07-26,Active,0,700.68,1,0,4,6,4263.79,710.6316666666667,724.83,678.84,16.70408263469338,1,2330,1.0142028695933474,1.0344665182394246,0.023505964366950592,0.16666666666666666,0.30072103004291845,0,720.46,724.83,4.3700000000000045,0.00606556921966522,0,5,33.41999999999996,-40.549999999999955,14.02,0.24,0.34,0.0,12.5,0.94,0,,14.02,No strong administrative-activity warning detected.,525
C-30981,Calder Central,3,18-29,English,No fixed abode,2021-12-12,Active,0,848.45,2,1,0,6,4861.0199999999995,810.17,898.57,572.18,120.14332557408257,0,2000,0.9548824326713418,1.0590724261889328,0.14829396987556015,0.0,0.424225,0,877.15,820.05,-57.10000000000002,-0.06509718976229838,0,3,258.71000000000004,-304.97,14.02,0.0,0.59,0.0,7.5,5.93,0,,14.02,No strong administrative-activity warning detected.,526
C-30918,Northgate,1,45-59,English,Social tenancy,2024-12-02,Active,0,740.06,0,2,6,6,4516.97,752.8283333333334,769.88,725.56,15.69553875044327,0,1240,1.0172531056040504,1.0402940302137664,0.020848762002550297,0.0,0.5968225806451612,0,725.56,750.65,25.090000000000032,0.034580186338827985,0,5,40.960000000000036,-19.17999999999995,14.02,0.29,0.4,0.0,12.5,0.83,0,,14.02,No strong administrative-activity warning detected.,527
C-31152,Weybridge,1,30-44,English,Resident with family,2022-10-15,Active,0,720.22,2,1,0,6,4409.16,734.86,749.3,717.98,14.137593854683997,1,1240,1.0203271222681958,1.0403765516092305,0.019238486044530927,0.16666666666666666,0.5808225806451613,0,723.86,747.53,23.66999999999996,0.03269969331086116,0,5,29.549999999999955,-31.319999999999936,14.01,0.34,0.4,0.0,12.5,0.77,0,,14.01,No strong administrative-activity warning detected.,528
C-30353,Calder Central,5,60-74,English,Private tenancy,2025-05-16,Active,0,1444.07,0,0,3,6,8465.03,1410.8383333333334,1496.38,1168.38,128.2909495508809,0,2660,0.976987495989345,1.0362240057614938,0.09093242402038568,0.0,0.5428834586466165,0,1496.38,1366.63,-129.75,-0.0867092583434689,0,4,322.3799999999999,-318.90999999999985,14.0,0.0,0.36,0.0,10.0,3.64,0,,14.0,No strong administrative-activity warning detected.,529
C-31220,Northgate,3,45-59,English,Social tenancy,2022-04-07,Active,0,877.15,0,1,2,6,5360.28,893.38,909.39,860.89,18.51629120531431,0,2000,1.0185031066522259,1.0367554010146498,0.02072610894055644,0.0,0.438575,0,895.76,905.69,9.930000000000064,0.011085558631776439,0,5,22.350000000000023,-34.870000000000005,14.0,0.31,0.37,0.0,12.5,0.83,0,,14.0,No strong administrative-activity warning detected.,530
C-33643,Northgate,2,45-59,Spanish,Social tenancy,2022-01-24,Active,0,641.63,2,4,11,6,3602.1400000000003,600.3566666666667,669.72,476.59,91.0522438310373,2,1670,0.935674246320569,1.0437791250409114,0.15166358414337694,0.3333333333333333,0.38420958083832335,0,638.77,490.96,-147.81,-0.2313978427289948,0,3,21.200000000000045,-189.54000000000002,14.0,0.0,0.44,0.0,7.5,6.07,0,,14.0,No strong administrative-activity warning detected.,531
C-32284,Calder Central,1,60-74,English,Social tenancy,2021-02-09,Active,0,520.8,2,2,20,6,3070.31,511.7183333333333,542.8,422.55,45.627803548567464,4,1240,0.9825620839733743,1.0422427035330262,0.08916585663708382,0.6666666666666666,0.42,0,542.8,422.55,-120.24999999999994,-0.2215364775239498,0,4,23.879999999999995,-101.00999999999993,13.99,0.0,0.42,0.0,10.0,3.57,0,,13.99,No strong administrative-activity warning detected.,532
C-32074,Weybridge,1,60-74,English,Private tenancy,2021-03-31,Active,0,481.06,1,2,2,6,2834.46,472.41,506.74,393.45,40.809026942577304,0,1240,0.9820188749844094,1.0533821144971522,0.08638476523057789,0.0,0.38795161290322583,0,393.45,487.63,94.18,0.23936967848519508,0,4,88.82999999999998,-38.59000000000003,13.99,0.0,0.53,0.0,10.0,3.46,0,,13.99,No strong administrative-activity warning detected.,533
C-31680,Northgate,1,30-44,English,Resident with family,2024-08-26,Active,0,672.54,1,0,13,6,4073.3,678.8833333333333,697.99,652.16,15.97016426548795,1,1240,1.0094319049176754,1.0378416153686028,0.02352416605526912,0.16666666666666666,0.5423709677419355,0,692.09,697.99,5.899999999999977,0.008524902830556687,0,5,45.83000000000004,-26.32000000000005,13.98,0.16,0.38,0.0,12.5,0.94,0,,13.98,No strong administrative-activity warning detected.,534
C-31628,Calder Central,2,30-44,English,Owner-occupier,2021-12-02,Suspended,0,558.85,0,4,11,6,3303.17,550.5283333333333,584.51,457.01,48.483030605219646,0,1670,0.9851093018400882,1.0459157197816944,0.0880663676502626,0.0,0.33464071856287425,0,457.01,581.15,124.13999999999999,0.2716351939782499,0,4,127.5,-44.77999999999997,13.98,0.0,0.46,0.0,10.0,3.52,0,,13.98,No strong administrative-activity warning detected.,535
C-33115,Weybridge,1,30-44,English,No fixed abode,2022-08-14,Active,0,575.2,1,2,20,6,3057.13,509.5216666666667,586.23,412.99,80.13696286150773,4,1240,0.8858165275846083,1.0191759388038943,0.15727881286338702,0.6666666666666666,0.46387096774193554,0,431.95,577.82,145.87000000000006,0.3377011228151408,0,3,116.02000000000004,-18.95999999999998,13.98,0.0,0.19,0.0,7.5,6.29,0,,13.98,No strong administrative-activity warning detected.,536
C-31585,Weybridge,1,45-59,English,Resident with family,2024-07-02,Active,0,738.08,2,1,17,6,4322.2,720.3666666666667,762.53,587.95,65.70833087719289,2,1240,0.9760007948551196,1.0331264903533492,0.09121511851907764,0.3333333333333333,0.5952258064516129,0,746.04,753.73,7.690000000000055,0.010307758297142318,0,4,150.89999999999998,-145.14999999999998,13.98,0.0,0.33,0.0,10.0,3.65,0,,13.98,No strong administrative-activity warning detected.,537
C-31560,Calder Central,1,60-74,English,No fixed abode,2024-05-16,Active,0,465.35,1,0,2,6,2727.71,454.61833333333334,477.0,368.73,42.33041526688187,0,1240,0.97693850506787,1.0250349199527238,0.09311198463227074,0.0,0.37528225806451615,0,474.47,464.02,-10.450000000000045,-0.02202457478871171,0,4,95.28999999999996,-105.50999999999999,13.97,0.0,0.25,0.0,10.0,3.72,0,,13.97,No strong administrative-activity warning detected.,538
C-30248,Calder Central,4,60-74,English,Private tenancy,2023-05-21,Active,0,815.3,0,2,9,6,4941.7,823.6166666666667,842.94,787.74,19.740328940184018,0,2330,1.0102007441023755,1.0339016313013616,0.023967859975535567,0.0,0.34991416309012874,0,815.7,834.6,18.899999999999977,0.0231702831923501,0,5,40.00999999999999,-27.960000000000036,13.97,0.17,0.34,0.0,12.5,0.96,0,,13.97,No strong administrative-activity warning detected.,539
C-31964,Calder Central,3,60-74,English,Social tenancy,2021-12-17,Active,0,900.41,1,1,17,6,5274.79,879.1316666666667,941.23,726.23,77.32663200131418,0,2000,0.9763681730174772,1.0453349029886385,0.08795796458397113,0.0,0.45020499999999997,0,883.17,726.23,-156.93999999999994,-0.1777007824088227,0,4,36.10000000000002,-191.14,13.97,0.0,0.45,0.0,10.0,3.52,0,,13.97,No strong administrative-activity warning detected.,540
C-33811,Calder Central,2,60-74,English,No fixed abode,2022-09-01,Active,0,1010.73,0,3,0,6,5601.18,933.5300000000001,1064.43,714.87,138.2684598887252,0,1670,0.9236195620986812,1.0531299160013061,0.14811356880734972,0.0,0.6052275449101796,0,810.99,714.87,-96.12,-0.11852180668072357,0,3,253.44000000000005,-300.83000000000004,13.96,0.0,0.53,0.0,7.5,5.92,0,,13.96,No strong administrative-activity warning detected.,541
C-30902,Calder Central,1,45-59,Other,Owner-occupier,2021-07-08,Active,0,667.67,2,4,19,6,4071.28,678.5466666666667,693.74,655.9,13.50791718462423,1,1240,1.016290482823351,1.0390462354156995,0.01990713070772469,0.16666666666666666,0.5384435483870967,0,676.96,687.85,10.889999999999986,0.016086622547861005,0,5,37.84000000000003,-16.210000000000036,13.96,0.27,0.39,0.0,12.5,0.8,0,,13.96,No strong administrative-activity warning detected.,542
C-30344,Northgate,2,45-59,Other,No fixed abode,2021-03-31,Suspended,0,781.71,0,3,6,6,4771.65,795.275,818.55,778.86,13.966890491444401,0,1670,1.0173529825638663,1.047127451356641,0.01756234068899991,0.0,0.4680898203592815,0,783.32,797.53,14.209999999999923,0.01814073431037114,0,5,24.319999999999936,-20.299999999999955,13.96,0.29,0.47,0.0,12.5,0.7,0,,13.96,No strong administrative-activity warning detected.,543
C-32125,Weybridge,4,18-29,Spanish,Resident with family,2021-07-30,Active,0,1200.74,2,5,8,6,6896.780000000001,1149.4633333333334,1234.3,1012.24,105.39114320789321,1,2330,0.9572957787142373,1.027949431184103,0.09168725974256961,0.16666666666666666,0.5153390557939914,0,1209.63,1015.82,-193.81000000000006,-0.1602225473905244,0,4,14.569999999999936,-192.81999999999994,13.95,0.0,0.28,0.0,10.0,3.67,0,,13.95,No strong administrative-activity warning detected.,544
C-30023,Ash Hill,3,45-59,English,Social tenancy,2024-10-06,Active,0,703.54,2,2,11,6,4307.28,717.88,731.02,694.91,12.877889578653773,0,2000,1.0203826363817268,1.0390596128151919,0.01793877748182673,0.0,0.35176999999999997,0,694.91,720.12,25.210000000000036,0.03627807917572065,0,5,33.23000000000002,-14.340000000000032,13.95,0.34,0.39,0.0,12.5,0.72,0,,13.95,No strong administrative-activity warning detected.,545
C-30826,Northgate,2,60-74,English,Owner-occupier,2022-05-14,Active,0,802.03,0,1,9,6,4469.38,744.8966666666666,842.07,588.57,110.74670228348411,0,1670,0.9287640944436825,1.0499233195765745,0.14867391309329364,0.0,0.4802574850299401,0,625.89,842.07,216.18000000000006,0.3453961558740355,0,3,175.13,-37.319999999999936,13.95,0.0,0.5,0.0,7.5,5.95,0,,13.95,No strong administrative-activity warning detected.,546
C-30179,Ash Hill,1,45-59,Spanish,No fixed abode,2024-04-28,Active,0,691.53,1,4,7,6,4100.32,683.3866666666667,732.29,571.51,57.338842913566594,2,1240,0.9882241792354152,1.0589417668069354,0.0839039532235044,0.3333333333333333,0.5576854838709677,0,695.01,571.51,-123.5,-0.17769528495992865,0,4,32.08000000000004,-160.77999999999997,13.95,0.0,0.59,0.0,10.0,3.36,0,,13.95,No strong administrative-activity warning detected.,547
C-33957,Northgate,2,60-74,Spanish,Resident with family,2022-03-16,Active,0,534.28,2,4,22,6,2999.8,499.9666666666667,563.89,375.25,73.65652195608116,3,1670,0.9357764967183251,1.055420378827581,0.14732286543652476,0.5,0.31992814371257483,0,541.79,375.25,-166.53999999999996,-0.30738847154801674,0,3,113.13,-181.07000000000005,13.95,0.0,0.55,0.0,7.5,5.89,0,,13.95,No strong administrative-activity warning detected.,548
C-30468,Calder Central,1,18-29,English,Private tenancy,2025-08-23,Active,0,689.36,0,3,9,6,3857.94,642.99,722.01,482.41,96.08906451828943,0,1240,0.9327347104560751,1.0473627712661018,0.14944099366753671,0.0,0.5559354838709678,0,722.01,705.93,-16.08000000000004,-0.022271159679228877,0,3,216.87999999999994,-239.59999999999997,13.95,0.0,0.47,0.0,7.5,5.98,0,,13.95,No strong administrative-activity warning detected.,549
C-30668,Calder Central,1,45-59,Spanish,Resident with family,2024-08-21,Active,0,674.04,1,4,15,6,4108.39,684.7316666666667,700.84,670.16,13.356336947931007,0,1240,1.0158620655549622,1.0397602516171147,0.01950594312798591,0.0,0.5435806451612903,0,700.84,670.16,-30.680000000000064,-0.043776040180355094,0,5,0.6299999999999955,-15.669999999999959,13.94,0.26,0.4,0.0,12.5,0.78,0,,13.94,No strong administrative-activity warning detected.,550
C-31707,Calder Central,3,18-29,Spanish,Owner-occupier,2022-04-11,Suspended,0,719.54,2,4,19,6,4241.28,706.88,760.89,597.94,59.45541321023677,1,2000,0.9824054256886344,1.0574672707563166,0.08410962710818919,0.16666666666666666,0.35977,0,760.89,683.23,-77.65999999999997,-0.10206468740553822,0,4,85.28999999999996,-148.02999999999997,13.94,0.0,0.57,0.0,10.0,3.36,0,,13.94,No strong administrative-activity warning detected.,551
C-31590,Northgate,2,60-74,Spanish,Owner-occupier,2023-10-01,Active,0,1000.19,2,2,4,6,5980.55,996.7583333333333,1058.47,846.66,83.6206322426868,0,1670,0.9965689852261403,1.0582689289035083,0.08389258403593662,0.0,0.5989161676646707,0,948.4,1046.81,98.40999999999997,0.10376423450021086,0,4,190.08000000000004,-101.74000000000001,13.94,0.0,0.58,0.0,10.0,3.36,0,,13.94,No strong administrative-activity warning detected.,552
C-32203,Northgate,1,18-29,Other,No fixed abode,2022-02-11,Active,0,409.83,2,4,3,6,2273.39,378.8983333333333,424.2,286.35,57.65209013268005,2,1240,0.9245256163124548,1.0350633189371203,0.15215714892564863,0.3333333333333333,0.330508064516129,0,401.21,420.95,19.74000000000001,0.04920116647142397,0,3,134.59999999999997,-137.84999999999997,13.94,0.0,0.35,0.0,7.5,6.09,0,,13.94,No strong administrative-activity warning detected.,553
C-32372,Ash Hill,1,30-44,English,Owner-occupier,2022-09-24,Active,0,564.43,0,2,23,6,3236.0699999999997,539.3449999999999,596.55,383.32,79.03650061838516,0,1240,0.9555569335435748,1.0569069680917031,0.146541639615432,0.0,0.4551854838709677,0,383.32,561.29,177.96999999999997,0.4642857142857142,0,3,189.47999999999996,-34.91999999999996,13.93,0.0,0.57,0.0,7.5,5.86,0,,13.93,No strong administrative-activity warning detected.,554
C-32183,Ash Hill,3,75+,English,Social tenancy,2021-12-10,Suspended,0,889.62,2,4,4,7,6307.78,901.1114285714285,937.68,859.03,34.023301539078275,0,2000,1.0129172327189457,1.0540230660281917,0.03775704142718166,0.0,0.44481,1,883.49,860.77,-22.720000000000027,-0.025716193731677807,1,3,1016.3299999999999,-950.7899999999998,13.93,0.22,0.54,4.17,7.5,1.51,0,,13.93,No strong administrative-activity warning detected.,555
C-34044,Calder Central,4,60-74,English,Private tenancy,2021-02-16,Active,0,1381.63,0,1,13,6,8424.539999999999,1404.09,1440.22,1367.1,25.63590450910603,0,2330,1.0162561612009002,1.0424064329813336,0.018258020859849462,0.0,0.5929742489270386,0,1440.22,1404.33,-35.8900000000001,-0.024919803918845802,0,5,20.600000000000136,-73.12000000000012,13.93,0.27,0.42,0.0,12.5,0.73,0,,13.93,No strong administrative-activity warning detected.,556
C-30320,Northgate,4,30-44,Other,Private tenancy,2021-07-16,Active,0,890.99,3,6,16,6,5358.36,893.06,942.55,748.23,73.83021603652534,1,2330,1.0023232583979618,1.0578682140091358,0.08267105909628171,0.16666666666666666,0.3823991416309013,0,940.93,748.23,-192.69999999999993,-0.2047973813142316,0,4,21.529999999999973,-161.79999999999995,13.92,0.04,0.58,0.0,10.0,3.31,1,6 contact attempts,13.92,Administrative activity may have a legitimate explanation and should not be treated as evidence of improper payment.,557
